x,y
-1.2,0.9
2.4,1.5
0.0,-2.1
-1.2,3.2
-1.5,-0.7
0.2,-0.7
1.2,1.6
-0.2,-3.1
-2.3,-2.2
-2.0,1.8
2.0,0.2
-0.6,2.4
1.3,1.7
1.8,2.1
0.9,-0.9
0.2,-0.6
2.6,0.7
1.1,-0.1
-0.1,1.7
0.5,-1.9
-1.6,-1.0
2.3,-0.8
-0.1,0.4
0.8,0.6
1.8,-0.9
1.1,1.2
0.7,-0.0
0.7,0.2
-1.1,1.0
0.5,-0.8
-2.6,-0.0
-0.2,-1.1
1.1,-2.0
2.3,-0.2
1.0,0.4
-1.3,0.5
2.7,0.5
2.2,0.2
0.6,0.1
-0.3,2.7
-2.7,3.0
-1.1,-2.1
0.1,0.6
-1.1,-3.8
-0.2,-1.7
2.5,-0.0
2.8,0.9
0.9,-1.8
0.1,0.7
2.2,-0.9
0.6,1.1
-1.8,-2.6
-1.5,-0.8
-1.1,3.3
1.3,2.3
-1.6,0.7
-0.9,-0.8
2.2,0.4
0.2,-0.3
-2.8,1.7
1.4,0.5
-0.6,0.8
1.1,1.5
0.4,0.5
1.4,-0.5
0.7,2.0
-0.2,1.5
1.9,1.2
2.1,-0.2
-0.0,-1.5
-0.1,0.5
-1.9,2.6
1.4,0.5
0.7,-1.6
-1.9,-2.1
-1.4,1.8
-0.9,-2.0
-3.7,-4.9
1.3,1.5
-0.1,0.9
-0.7,-1.3
0.6,0.6
-1.0,-2.0
0.8,0.6
0.3,0.8
2.0,-0.9
1.0,5.5
-5.0,-0.6
1.7,0.5
1.9,1.8
-0.6,2.0
0.8,-0.2
-1.7,-0.3
-1.0,0.5
4.3,0.4
1.2,4.3
0.3,-1.9
-1.5,-3.0
0.6,0.8
-1.2,1.0
-0.5,-0.0
2.7,-0.9
2.8,2.3
0.5,-1.7
0.8,0.9
-3.5,3.2
1.1,0.6
-1.5,0.5
-1.2,2.2
-1.4,-0.3
-0.9,0.8
0.3,0.7
0.9,-0.4
-0.3,-1.0
-0.5,-0.4
-0.0,-0.5
2.3,-0.6
2.2,-0.5
-0.6,-0.1
2.2,0.2
1.3,-1.2
1.5,4.0
-2.4,-1.0
3.2,1.0
1.8,0.7
0.6,1.1
1.1,-1.0
0.2,-0.3
-1.3,0.7
4.3,0.8
-2.1,1.0
0.5,-1.9
-3.5,0.9
1.4,-1.4
0.8,0.4
0.4,-1.7
-2.5,1.8
-0.9,0.7
-0.8,1.6
-1.9,0.2
0.7,-0.7
0.5,1.6
1.7,0.1
-1.7,-0.7
2.4,-0.1
-4.2,0.5
-1.6,1.1
2.4,0.3
-1.9,-0.3
2.9,1.0
-0.3,0.7
2.1,3.1
1.1,0.2
3.5,-2.9
-1.3,2.0
-0.2,-0.5
2.1,3.2
1.7,1.7
2.2,-3.3
2.9,-1.5
-0.5,0.6
-0.3,0.0
0.9,1.1
2.4,-1.0
-2.7,2.0
1.7,-1.3
1.4,-2.1
-1.6,0.9
-2.9,2.9
1.0,0.8
-0.1,1.9
-2.1,0.7
0.4,0.2
-1.0,4.0
-2.2,2.2
3.1,-1.8
2.9,-2.6
1.1,0.0
-2.8,-2.6
0.3,-2.0
-0.9,1.8
-0.1,-2.2
0.3,-0.4
1.0,0.8
0.3,-1.3
1.7,-1.4
1.8,-1.2
2.7,1.2
-1.0,-3.0
1.4,1.4
0.7,-0.4
-1.4,-2.7
-2.9,2.2
-0.2,-0.7
-4.1,0.9
-0.8,-0.0
0.1,-0.9
1.9,-1.6
1.7,0.4
0.5,1.7
1.8,-1.2
-0.8,0.1
-0.1,1.1
-2.3,1.1
0.3,-0.6
0.6,1.6
-1.2,1.0
-1.9,0.9
-0.8,-2.5
3.5,1.9
2.5,1.1
2.7,-0.9
1.3,3.5
0.9,-1.4
0.4,-0.1
-0.3,-1.5
2.4,0.9
2.0,1.6
-1.6,1.3
-3.4,-0.6
0.3,-3.2
-1.2,-1.5
-1.0,0.5
2.1,0.3
-3.3,-0.3
-3.2,-0.8
0.2,1.2
0.4,0.5
-0.8,-0.2
-1.5,-0.4
1.3,1.8
0.6,1.3
-0.0,0.0
0.5,1.5
1.0,-1.3
-0.2,3.9
-0.8,-1.0
-2.0,-1.1
1.0,-0.8
1.8,-0.1
-0.9,-2.4
-0.1,2.6
-0.4,-0.2
-0.2,1.6
1.1,0.5
-0.4,1.1
2.5,0.1
-1.6,2.3
4.0,1.6
-2.2,-0.3
1.0,3.0
2.9,-0.7
0.6,0.0
0.2,0.1
-0.5,4.2
-3.3,-0.8
-2.6,-2.4
3.3,0.1
0.2,0.0
1.7,-2.5
-0.4,0.6
1.7,3.2
-2.4,-2.4
2.3,-0.7
1.8,-0.6
-3.4,-2.5
0.3,-1.2
-3.2,2.1
-1.1,-1.2
1.2,-0.1
2.4,0.0
2.1,-0.4
4.5,-2.8
2.1,1.5
-1.2,-1.0
-1.8,-1.2
-3.1,-1.9
-0.1,-1.7
2.6,-1.1
-3.3,1.2
0.2,-3.6
0.6,-0.7
-0.1,0.2
-0.3,0.8
0.1,0.2
0.3,-2.9
-0.3,0.5
0.3,-0.3
-1.9,1.7
-0.7,-1.5
-1.5,0.8
2.5,-1.2
-1.0,-1.4
0.7,0.3
-1.5,1.6
-1.7,1.1
-3.2,-1.4
-0.6,-0.1
-0.9,0.4
-1.4,1.1
4.3,1.5
-2.9,-1.9
0.5,0.3
0.7,1.0
-1.0,1.4
2.6,-1.6
-0.2,0.2
2.6,-1.0
0.9,1.7
-0.5,1.5
-2.4,-1.1
0.6,-0.9
-2.0,-0.4
0.5,1.1
0.3,0.0
-0.2,1.6
2.3,-0.6
-0.4,-0.9
0.1,-4.4
2.0,-1.4
2.1,0.0
-1.1,-2.2
-0.7,0.6
0.8,2.6
-0.8,-1.1
1.8,0.8
-1.2,0.1
-1.1,1.8
1.9,-2.0
-0.1,0.6
-0.3,1.7
0.7,-3.9
-2.8,-1.3
-1.5,-0.9
3.3,-0.3
2.2,1.6
-1.3,1.5
0.2,-2.7
4.9,2.3
-1.2,0.8
-2.8,-2.5
-1.6,-0.4
2.4,3.2
0.5,-0.5
-0.6,-1.7
1.1,-1.4
0.1,-2.6
0.9,-1.6
0.9,-1.8
-1.3,0.2
-1.1,0.7
2.5,-0.6
0.8,1.4
-2.8,3.6
-1.5,-0.7
-0.4,-3.0
-1.3,-2.8
0.0,-0.1
2.7,-0.7
-2.7,-0.2
-1.7,-0.6
1.5,3.1
1.8,1.7
-1.2,1.5
-1.0,-0.9
-1.1,0.8
1.3,1.0
0.2,0.1
-1.6,-0.9
2.7,-0.1
3.3,-0.1
-1.9,-0.1
-2.9,-1.3
-0.4,-0.6
-0.4,1.1
0.5,-2.3
-4.1,1.0
2.5,0.0
0.4,1.0
-0.1,-1.3
2.4,-3.4
-1.9,0.2
0.0,-0.7
0.5,-1.3
-0.4,-1.5
-1.5,1.6
-1.0,1.2
1.6,0.1
-1.6,-0.5
1.9,-1.7
1.1,1.8
-0.1,2.3
-2.0,-1.0
-1.0,-2.7
-0.7,-0.7
-1.4,-0.6
-0.2,-2.6
0.6,-0.7
0.4,2.5
-1.1,-0.8
-3.8,2.5
2.6,0.3
-0.2,0.7
-0.7,0.0
-1.2,-1.2
1.5,2.2
1.2,-0.5
1.6,2.1
-0.5,0.8
-0.0,-0.1
-0.2,1.9
0.4,1.4
1.2,3.0
0.6,-0.8
-2.8,-2.5
0.6,0.0
-2.7,-1.5
1.2,-0.5
-0.1,-0.4
-2.0,-0.2
1.2,-2.7
-3.2,-0.2
0.3,1.4
-4.3,-1.4
0.5,0.9
2.1,1.3
-0.1,0.1
0.4,-0.3
-2.5,-0.4
1.8,-1.0
-1.8,-1.7
0.6,-1.2
1.2,0.4
1.4,-2.1
-0.2,2.3
-0.4,2.7
-0.6,-2.1
-1.7,-0.5
1.8,1.3
-2.2,0.1
0.5,0.7
-0.9,2.3
-1.0,-0.1
0.6,0.9
-0.0,-1.3
0.0,1.4
0.3,-3.0
-2.1,-0.8
1.1,-0.3
0.0,-2.9
-1.6,-1.2
-2.8,-1.7
-0.2,-1.4
1.7,0.8
0.5,-1.6
-2.9,0.5
0.2,-0.5
-1.9,-2.2
0.3,3.3
0.6,-1.5
1.4,-1.1
3.8,1.0
0.3,0.6
-0.7,0.5
2.7,1.6
-1.6,-0.2
-0.6,-0.2
0.1,-1.9
2.6,-5.7
-0.9,-0.1
1.2,1.5
2.2,-2.2
0.4,2.1
0.6,1.4
2.4,2.6
-0.1,1.0
-2.5,-1.0
0.1,-3.3
2.6,4.6
0.6,0.7
1.2,2.0
-1.2,1.1
-1.5,-2.5
-0.4,1.6
-3.1,3.0
1.1,-2.8
-0.4,4.5
-1.6,-2.9
-4.7,1.4
-0.3,-1.3
-2.8,0.1
-1.0,-0.8
0.1,-0.6
-1.2,-2.9
0.2,-2.0
-0.9,-1.3
0.1,1.4
1.5,2.8
-0.7,2.1
-1.6,0.6
0.6,-2.0
0.6,-0.5
0.4,-2.6
2.7,-0.4
0.3,-1.9
-1.6,0.4
0.9,0.3
-0.7,0.9
-0.5,-1.6
-3.5,-1.6
-1.9,2.1
-2.0,-1.9
1.6,-0.5
2.2,-1.5
-2.1,-0.9
-0.1,-2.8
-1.8,-1.6
-0.7,-1.9
0.4,4.4
-0.5,0.2
0.9,0.0
-1.6,-1.1
0.0,0.4
-1.1,2.4
0.8,3.4
-0.1,0.2
-0.3,-1.0
-2.7,0.6
-0.3,0.4
1.6,3.2
1.5,-1.8
1.2,-1.6
0.5,1.5
0.8,2.0
1.4,-1.9
1.8,1.9
1.1,-0.3
0.1,-0.4
-0.2,0.5
1.1,-0.1
-0.3,-0.2
0.1,-0.0
1.0,1.8
1.4,-0.3
1.5,-2.5
1.5,1.2
1.6,-0.4
-0.3,0.9
1.1,-0.5
-0.2,0.5
-2.9,2.6
-0.3,2.4
0.6,1.5
-2.2,-2.4
3.3,-3.6
0.9,0.8
-1.7,3.0
-1.8,1.6
-1.3,-1.2
1.2,3.3
-2.4,-0.6
-2.7,-1.0
1.1,-2.1
0.9,1.2
-1.2,1.7
1.5,1.9
2.1,-0.8
-2.6,-0.2
-1.3,-1.2
0.4,-2.1
0.4,0.2
-1.9,-2.6
-0.9,-5.1
0.5,0.8
-3.7,-1.3
2.7,1.3
0.4,-0.7
-0.6,-0.1
0.6,1.7
0.3,2.4
1.9,-0.1
0.4,-0.5
-1.2,-2.2
1.4,1.7
-1.1,-0.3
0.4,-1.6
0.6,2.9
0.9,3.8
-1.3,-1.6
0.2,0.4
-0.7,-0.4
1.2,0.5
0.3,0.7
0.5,0.9
5.2,-1.3
-0.0,-0.8
2.0,0.9
3.6,0.8
-2.3,-1.2
-1.5,-2.7
-0.9,0.7
0.9,3.0
-2.3,1.4
0.1,-0.3
-1.0,2.2
-0.2,0.6
0.4,-0.2
-1.1,1.3
1.5,0.8
0.8,0.3
-1.8,0.8
1.7,0.8
-2.9,0.7
-2.2,0.5
1.0,-0.1
-1.3,3.1
-0.6,-1.2
-0.2,-1.4
-1.7,-0.4
0.8,-0.6
-1.9,-0.5
0.7,-0.4
2.0,1.2
2.9,-3.6
0.1,-0.8
4.6,0.2
1.4,-1.9
-1.8,-1.9
2.3,-2.5
2.8,-0.1
0.0,-4.6
4.6,0.2
4.1,-0.8
1.6,1.7
-1.2,1.3
-1.8,-0.7
3.0,-1.4
-2.2,0.5
0.4,0.7
-1.2,0.6
0.8,0.7
1.3,-3.2
-1.1,0.0
-1.4,2.6
-0.4,-0.0
0.4,-1.4
0.9,0.9
-1.4,0.8
-2.9,-1.1
-1.1,-2.1
1.7,-0.9
-0.9,-0.9
2.9,-3.0
-1.4,1.2
0.4,5.1
0.3,0.1
0.7,0.9
2.0,-0.7
0.6,2.4
4.9,3.2
0.1,7.3
0.6,-0.8
-2.1,1.6
-0.8,2.3
1.8,-3.7
-0.6,-0.1
0.1,1.2
-0.7,-1.5
-2.0,-1.7
1.4,-1.5
-1.3,0.9
0.3,0.4
2.7,-2.8
0.1,-0.6
-0.5,-2.2
-1.8,0.7
-1.9,-2.0
-4.8,-0.1
-0.5,-1.3
1.3,-0.3
-0.5,-1.4
-1.6,-0.0
-1.2,3.1
-4.3,1.9
2.6,-1.5
1.3,-0.4
-3.2,0.9
-1.8,0.9
-3.1,1.4
-2.4,1.1
0.0,-0.9
-2.1,-0.1
-2.8,-0.6
-0.6,-1.9
-1.5,0.7
-0.9,0.7
-0.6,0.9
-0.5,-0.1
1.0,-3.2
-0.5,-1.6
1.7,0.8
-1.8,-1.3
-1.5,2.8
-0.4,-0.5
0.9,-1.6
-1.6,1.8
-0.1,1.5
-1.0,1.3
1.3,-2.4
0.5,1.9
1.1,-0.2
-0.6,-3.0
1.1,-3.6
3.3,1.6
2.8,3.2
0.9,0.2
-0.8,-0.7
0.3,0.2
-1.2,1.3
2.5,1.5
2.0,-0.5
2.4,2.6
-4.8,-2.2
-3.7,-0.9
1.3,-2.0
-1.6,0.7
-2.0,-0.2
0.5,-1.6
-0.9,0.6
-1.3,2.5
0.7,1.1
-1.5,-0.7
2.3,1.7
2.9,-0.7
-1.2,-0.0
-2.0,0.5
0.1,0.9
-2.4,3.4
0.2,-0.3
-1.8,0.5
1.7,0.5
-0.9,3.8
-1.3,-2.1
1.4,-2.1
-1.4,-1.8
2.3,-1.7
-1.6,-0.3
-0.1,-2.0
0.1,-2.0
-0.4,0.5
2.5,1.3
1.4,1.0
-1.1,0.5
-1.2,1.2
-1.7,-0.6
-0.2,4.6
0.2,0.2
0.4,3.5
-1.3,-0.5
2.1,1.8
0.2,0.8
-1.0,-1.2
-0.4,0.4
0.2,-0.5
-0.5,-1.1
3.6,2.7
2.1,0.9
0.7,3.1
-0.9,0.5
-0.6,0.2
-1.4,1.8
-2.6,-0.1
1.0,-2.2
0.4,-0.9
2.0,-2.5
-0.5,-0.0
1.4,-2.0
2.0,-0.3
0.4,1.5
-1.8,-2.5
1.6,0.9
-2.9,0.9
-0.9,1.1
-2.9,1.6
-1.5,1.1
-1.0,1.0
2.4,4.2
-2.7,-1.0
-0.5,2.4
-1.2,0.2
3.3,-1.4
-0.3,0.7
2.7,0.5
-0.9,0.3
-1.0,-0.8
-2.9,-0.9
-1.6,3.9
-0.1,-1.5
-2.2,-1.9
-1.4,-2.9
-0.5,-1.4
-3.2,0.2
-1.0,-0.8
0.5,-2.2
3.8,1.5
0.1,2.9
-2.2,-0.3
1.4,3.3
2.3,-0.1
-0.8,-0.5
0.6,-3.4
0.1,-0.4
-0.3,-1.6
0.7,-0.4
1.2,-1.2
-2.7,0.3
0.7,-3.2
0.3,1.5
-2.9,2.7
0.2,-0.7
-2.1,1.6
4.2,-1.1
-0.6,1.6
1.3,-0.2
2.7,-1.1
0.1,-1.9
1.9,0.6
-0.6,1.1
-3.8,-0.7
-1.0,1.0
-0.7,-1.0
1.7,4.3
-0.1,1.3
0.2,-3.6
-0.7,1.7
1.0,1.9
1.8,-0.7
-0.9,-0.4
-0.4,1.1
0.5,-1.3
-1.4,-0.8
-2.0,2.3
4.4,1.2
0.9,0.8
-0.7,-2.3
-2.0,1.8
0.6,2.6
-0.7,-3.3
0.9,-1.4
-0.3,1.5
-0.4,0.7
0.4,-0.1
1.3,-0.4
1.8,-1.9
-1.2,0.8
1.1,2.2
0.3,0.3
1.5,-1.3
1.9,1.6
2.5,-3.1
-1.2,1.1
-0.2,0.8
3.1,2.9
-1.5,-1.6
2.1,2.7
4.9,-1.9
-2.6,0.4
-3.5,-0.1
-0.2,-0.2
2.9,0.5
-1.9,2.2
-1.6,-0.9
-1.3,-1.7
1.5,1.1
-0.6,-1.5
-2.2,-0.1
-0.6,1.7
2.1,-0.7
-2.9,-0.2
-1.4,-4.1
0.1,-3.1
-1.8,0.5
-3.0,0.2
-1.1,-1.4
-1.3,2.0
-1.3,3.8
-0.4,1.4
-1.3,1.7
0.5,1.3
0.7,0.8
-3.1,1.2
-1.6,-2.6
1.0,1.5
0.5,-1.3
-0.1,1.2
-1.0,3.8
1.2,1.4
1.3,-0.5
0.6,1.7
2.8,-1.6
-1.4,0.5
-0.6,0.8
0.3,-1.2
1.2,-1.6
-2.4,2.0
2.2,2.9
-2.6,1.8
-1.4,-0.3
-1.2,-4.0
3.7,0.7
1.3,-0.1
0.4,-0.4
3.1,1.1
-2.2,0.5
-1.4,0.1
-1.8,-1.3
-2.3,-0.4
1.0,-2.3
1.9,0.4
-2.5,1.2
0.2,3.0
-1.6,1.8
-0.2,-3.5
0.7,2.1
-0.8,-5.4
1.0,2.6
0.4,-1.8
1.7,-1.5
-3.4,-4.0
0.3,-0.0
2.3,-0.8
-2.4,2.2
2.3,-2.6
-0.1,0.9
0.8,-1.1
-0.9,-1.7
0.6,0.1
4.8,0.5
-2.3,1.8
0.6,-0.9
-0.1,2.0
2.9,2.6
-1.1,0.2
0.7,-0.3
1.6,-1.5
-0.3,-2.9
1.5,-1.4
2.5,2.4
2.6,1.3
3.1,-1.0
-2.5,-2.1
-1.6,0.1
2.0,4.2
5.1,-4.0
-0.9,3.5
2.1,-2.4
-3.8,0.5
1.4,2.4
1.3,-0.9
0.5,-2.2
2.0,0.3
-0.9,1.7
-0.0,-1.7
1.1,-0.2
0.6,1.4
1.2,-1.1
1.4,1.7
2.6,-2.3
2.1,1.2
-3.1,-1.5
-1.3,-0.8
-1.4,-2.1
1.1,-0.5
0.9,-2.3
2.3,-0.2
-3.4,-2.4
-2.1,1.7
-1.4,-1.4
-3.5,2.3
0.3,3.6
-1.5,-0.8
-3.1,-1.1
-1.2,-1.0
3.2,-2.7
-3.4,2.1
-4.1,-0.2
-1.2,-1.1
3.3,1.1
-7.0,-4.1
1.2,2.8
-2.2,-0.1
2.6,-2.8
2.8,1.3
4.1,1.1
-3.6,0.1
1.5,1.5
5.6,3.1
-2.1,0.5
-0.3,2.8
1.3,1.7
-1.4,-1.6
1.4,1.8
0.3,3.5
3.1,2.8
3.0,1.3
-0.4,-1.6
0.5,-0.4
4.5,-0.3
-3.4,-4.0
1.9,5.4
2.9,-1.3
-1.9,-1.8
-1.0,-0.5
-3.1,-0.6
0.7,-1.2
0.1,-2.4
2.3,-0.5
1.1,3.5
-3.5,-2.9
-2.7,1.0
3.7,0.8
-1.8,2.4
-2.2,0.0
-2.1,3.2
-1.1,2.0
-3.2,-1.0
1.2,0.2
-2.4,-4.7
0.7,1.0
5.3,-2.7
2.7,-2.2
-2.2,-2.5
3.5,-0.8
-3.8,3.7
-3.8,-4.0
-2.7,1.1
1.2,0.7
2.7,-0.5
0.7,2.4
1.1,3.7
-1.9,0.9
0.7,-3.2
0.2,3.4
-5.3,-1.9
-1.6,0.1
1.6,2.3
-1.6,-3.4
0.2,1.3
4.5,1.8
-3.5,-1.5
-5.5,-3.1
-4.1,4.8
4.9,-1.3
-2.6,-0.1
-0.1,0.1
-0.5,1.4
-3.8,-1.9
-1.5,3.7
-1.5,1.0
5.6,-0.6
2.6,-1.7
2.2,-0.9
-0.1,2.6
-2.3,1.2
-1.0,-0.0
4.8,0.1
-1.0,2.5
3.2,-0.2
0.1,-2.5
2.7,1.6
1.8,-1.2
1.8,0.0
-2.7,-1.7
-2.8,-3.5
0.9,-0.1
-1.1,-3.1
3.2,-2.3
2.8,0.6
-2.5,-0.1
4.9,0.7
0.2,-1.9
-4.0,1.8
1.2,4.4
-0.8,-0.2
-1.2,0.5
-0.1,3.1
0.1,3.3
1.2,1.9
-2.3,-1.1
0.2,-1.8
-0.3,2.1
-1.0,0.9
-0.1,1.0
-2.4,0.3
-0.4,1.3
4.3,-2.7
-1.6,0.5
0.0,-0.2
0.2,-2.5
2.1,-3.0
2.6,2.0
0.3,0.7
4.6,-2.1
-0.5,0.6
-0.7,2.6
-0.6,-0.2
0.4,1.9
4.0,-1.3
0.8,-2.7
-1.9,0.0
2.8,-2.6
-2.1,1.1
-4.1,2.5
-2.5,1.2
-4.5,2.4
0.3,3.9
-2.0,-0.9
1.7,1.0
-0.4,-0.2
-1.4,-0.5
-3.0,-1.6
4.4,-2.4
-2.3,-2.4
0.3,4.4
-0.6,0.0
-0.3,2.3
-1.7,4.8
0.3,1.3
-0.8,0.4
-2.2,2.8
-1.3,1.3
1.0,1.9
-4.1,-0.3
-2.9,-4.3
0.5,3.6
1.8,0.9
-2.8,-0.2
3.5,-5.1
1.9,-2.5
0.4,0.4
-4.8,-0.5
-0.6,0.4
2.2,-3.2
-2.0,0.7
-1.3,1.2
-2.3,-0.2
1.2,-2.9
-0.3,-0.5
-1.6,2.4
2.2,3.7
-2.6,1.8
3.6,-1.3
-0.8,3.6
4.6,-2.5
0.4,2.0
2.5,-1.3
-2.0,2.5
-1.2,-0.5
1.9,-4.0
0.5,1.0
0.6,-0.2
4.2,-0.1
-1.4,1.7
-1.0,-1.7
-1.6,-1.4
-3.8,-3.2
-0.9,0.8
1.1,-1.8
0.6,3.6
0.3,-1.7
-0.0,0.3
-2.3,4.3
-0.7,2.8
-4.0,0.8
0.8,-3.8
0.1,-5.7
0.2,-2.1
3.8,3.7
0.6,1.9
0.6,0.8
-3.2,-1.3
3.0,-0.1
0.4,-1.2
0.5,2.2
-0.3,-0.3
0.2,-1.4
-1.6,-2.0
-1.4,-2.8
3.0,-2.3
-1.1,-4.2
-2.7,-1.0
0.4,-0.7
-0.8,1.5
-0.9,-0.1
2.1,-4.0
2.4,3.6
1.6,2.1
-1.2,-0.9
-2.3,3.5
-0.3,0.7
-3.4,2.5
1.4,-2.6
0.2,-1.4
-2.9,1.2
0.7,3.3
0.2,0.5
-0.4,-2.3
-3.2,1.5
0.6,-3.8
-1.5,0.0
-0.5,0.3
-4.5,-2.4
0.3,3.8
2.5,-2.5
-1.8,-2.7
1.8,1.0
-1.6,-1.2
0.8,-1.6
-0.3,1.7
-0.9,-2.6
-2.3,0.8
3.7,-1.5
5.0,-4.1
2.8,1.3
-1.5,4.3
-2.1,0.4
-4.2,2.5
-0.2,-1.4
-0.7,1.3
4.6,-0.7
1.6,0.8
-3.7,-0.8
-3.4,-0.8
-1.1,3.3
3.0,-2.6
-1.0,-1.0
2.7,0.5
-0.9,-0.1
1.4,-3.3
3.1,-0.5
1.0,-2.9
-1.8,-0.9
-0.5,-1.6
0.3,4.3
0.4,-0.8
0.6,-0.2
0.4,-2.9
-3.2,-1.7
1.5,2.9
3.7,-2.6
-0.5,0.8
-1.2,1.2
0.6,4.3
-2.1,2.2
0.5,0.8
-3.1,0.6
-2.7,-1.7
-3.7,2.2
-0.9,-0.9
3.4,1.7
-1.1,-0.5
2.1,0.5
-0.9,0.2
-2.3,2.2
-1.5,1.7
0.5,0.2
2.2,0.6
-1.6,1.1
2.0,1.0
2.7,-0.2
-3.1,1.2
0.3,1.9
-2.7,3.1
-0.9,-2.0
3.1,3.6
1.5,1.5
3.7,-1.0
0.2,1.7
6.7,0.5
0.7,-2.2
4.1,0.2
-3.5,1.7
-2.1,-2.8
0.1,-0.0
1.7,-1.8
-0.1,4.0
-1.8,-1.6
-0.8,1.2
0.2,-1.2
1.1,-3.1
0.0,2.4
1.6,0.3
-2.8,-0.0
-1.7,0.4
-1.5,-4.4
0.2,2.0
-3.0,1.1
-2.5,-1.8
-1.1,-0.3
2.5,-1.6
-0.7,-2.7
-1.3,0.8
-0.4,-1.6
-0.4,0.5
2.8,5.1
1.4,-0.2
-0.4,3.9
-0.2,-0.2
-1.0,1.5
2.5,-1.5
-0.4,-2.4
1.3,3.6
0.8,1.6
3.2,0.7
1.2,-3.9
0.2,-0.7
0.2,5.8
0.3,2.6
-0.6,3.5
4.1,-2.8
-0.6,0.1
-2.1,-1.7
-0.3,-0.9
-6.4,-0.3
-1.9,-1.6
-0.8,-0.6
-1.9,-1.8
-0.1,0.8
-0.3,-0.7
1.0,-2.1
-0.8,-1.0
-2.0,3.0
1.9,1.0
-2.7,0.8
-0.6,1.5
-2.2,-2.0
1.4,-0.2
1.0,1.2
-1.2,1.8
0.8,-0.3
1.7,-2.1
3.3,-4.3
0.5,-1.3
0.2,4.2
0.3,-2.1
0.5,-2.5
0.8,4.2
-1.1,0.5
-3.6,-1.4
1.6,0.3
-0.7,-2.2
2.0,-4.4
-2.0,2.9
-2.6,-1.8
-2.0,-0.9
-2.4,-2.8
-2.9,2.8
3.0,-1.5
1.9,-4.7
-0.9,0.5
2.9,-3.0
1.1,-0.4
-2.3,0.0
-0.5,3.8
1.5,1.5
-3.7,1.3
3.1,-4.2
3.0,0.5
2.5,1.7
3.3,2.6
-3.8,-0.5
5.1,-0.5
0.1,4.1
-1.3,-2.0
-0.6,0.2
1.4,1.8
3.8,2.4
2.8,4.0
2.4,-1.4
3.6,-1.4
-0.7,0.7
1.0,0.3
1.9,-2.7
-2.0,-0.3
3.2,2.9
0.6,2.6
0.5,-0.0
-0.6,-1.9
2.4,0.8
3.1,1.7
-4.8,-2.6
0.6,-2.3
1.0,1.2
-2.3,0.3
1.6,1.6
1.2,-1.6
-1.8,-3.6
0.2,0.1
-1.8,1.7
-1.4,-3.6
2.8,-0.1
3.2,-3.9
3.8,0.2
-0.4,-0.1
3.0,1.1
-1.2,-0.7
-0.1,2.9
2.2,-0.5
2.4,-2.0
0.4,-1.1
1.7,-2.5
1.8,-1.8
4.8,1.3
1.2,-0.2
-2.7,1.7
0.1,-3.9
0.1,3.9
2.1,1.0
1.2,-1.0
-0.4,-1.9
0.9,2.5
2.4,3.3
-0.3,-0.3
-2.8,2.7
1.2,0.9
-3.4,0.5
-2.9,1.2
0.3,0.3
-1.4,2.2
-0.1,3.5
-0.0,-1.5
-5.6,-0.4
2.0,3.2
3.3,-1.2
-0.9,-1.0
-0.5,-2.6
0.7,3.2
3.4,-5.3
1.4,2.5
-3.7,1.2
2.0,-0.6
0.8,1.4
-4.0,-2.8
0.5,-2.8
5.4,-1.6
1.4,-0.6
-1.4,4.1
1.6,1.6
-5.8,1.9
2.3,-0.7
0.50,-0.30
-0.14,-1.99
1.05,-0.87
-1.13,1.61
0.13,0.76
-0.79,1.37
-0.24,-0.47
1.08,0.39
1.05,-1.18
1.94,1.62
0.43,-0.51
-1.15,-0.88
-1.17,0.02
-1.34,-0.32
-0.28,0.27
-1.81,2.29
-0.22,-1.54
1.68,-1.62
-0.29,0.34
0.31,0.62
-2.44,0.26
-2.12,-0.27
-2.10,0.35
-0.71,1.21
-0.14,-0.09
-1.20,-0.54
0.75,1.05
0.88,0.53
-0.95,-0.18
-0.93,0.23
-0.03,1.94
0.05,0.10
0.96,2.76
1.75,1.21
0.39,0.86
1.28,-1.44
-0.86,-1.38
-0.56,0.26
-0.06,-0.07
-0.55,-0.30
-0.09,0.18
-0.38,-0.07
0.35,-1.86
0.39,-0.92
-0.07,-0.46
0.58,0.24
1.27,-0.88
-1.54,1.90
-0.95,2.18
-2.62,-1.39
0.97,1.19
-1.01,0.62
1.49,1.00
-1.40,0.54
-0.10,-1.67
0.06,1.68
0.91,0.25
-0.45,-0.25
0.92,3.56
1.06,-1.13
0.11,-0.89
2.09,-1.38
0.89,3.29
1.03,1.70
-1.80,0.48
-0.35,0.38
-0.81,-1.87
-2.73,-0.02
-0.05,2.04
-1.11,-0.34
0.05,-0.50
-0.11,1.59
1.35,1.10
-0.84,-1.16
-0.19,-0.89
0.76,-1.38
-1.69,1.44
0.01,1.82
-1.18,-0.45
-1.53,-1.77
-0.19,-1.21
-1.22,-0.62
1.14,0.68
1.43,1.10
0.64,0.28
-0.47,-2.08
-2.22,-0.33
-1.49,-0.95
1.57,0.10
0.91,-3.11
-2.00,2.77
-0.22,0.19
1.17,0.10
0.21,-3.64
2.19,-2.07
0.96,-0.27
-0.03,0.59
-1.16,0.73
0.36,-1.58
0.23,-0.69
-0.86,2.03
0.68,-1.29
1.07,-0.70
1.47,-1.11
0.07,0.65
0.95,1.12
-1.36,-1.28
