x,y
-2,1.1
-0.2,2.3
0.4,1
0.5,-1.3
0.5,2.7
0.2,2.2
0.1,0.6
2.7,-0.3
3,-2.7
-2.1,-1.1
0.6,0.1
-3.8,-1.1
-1.7,-0.2
0,2.5
0.9,2.8
-1.8,0.9
0.7,0.1
-0.9,2.2
1.1,0.6
-2.6,-1.8
-0.8,-1.5
3.3,-1.1
2.3,1.3
0.7,-1.6
-0.8,-0.9
0.4,2.2
-0.3,0.2
1.7,-2.8
0.5,1.4
0.8,-0.6
1.5,1.1
0.5,0.4
-0.5,1.4
2,0.7
1.5,-0.2
1.2,1.9
-0.2,2.1
-1.5,0
0.5,-0.1
2.6,-1.9
0.5,1.4
-1.6,0.7
-2.1,-1.9
1.8,-1.4
-2,-0.9
-4.9,-3.7
1.5,1.3
0.9,-0.1
-1.3,-0.7
0.6,0.6
-2,-1
0.6,0.8
0.8,0.3
-0.9,2
5.5,1
-0.6,-5
0.5,1.7
1.8,1.9
2,-0.6
-0.2,0.8
-0.3,-1.7
0.5,-1
0.4,4.3
4.3,1.2
-1.9,0.3
-3,-1.5
0.8,0.6
1,-1.2
0,-0.5
-0.9,2.7
2.3,2.8
-1.7,0.5
0.9,0.8
3.2,-3.5
0.6,1.1
0.5,-1.5
2.2,-1.2
-0.3,-1.4
0.8,-0.9
0.7,0.3
-0.4,0.9
-1,-0.3
-0.4,-0.5
-0.5,0
-0.6,2.3
-0.5,2.2
-0.1,-0.6
0.2,2.2
-1.2,1.3
4,1.5
-1,-2.4
1,3.2
0.7,1.8
1.1,0.6
-1,1.1
-0.3,0.2
0.7,-1.3
0.8,4.3
1,-2.1
-1.9,0.5
0.9,-3.5
-1.4,1.4
0.4,0.8
-1.7,0.4
1.8,-2.5
0.7,-0.9
1.6,-0.8
0.2,-1.9
-0.7,0.7
1.6,0.5
0.1,1.7
-0.7,-1.7
-0.1,2.4
0.5,-4.2
1.1,-1.6
0.3,2.4
-0.3,-1.9
1,2.9
0.7,-0.3
3.1,2.1
0.2,1.1
-2.9,3.5
2,-1.3
-0.5,-0.2
3.2,2.1
1.7,1.7
-3.3,2.2
-1.5,2.9
0.6,-0.5
0,-0.3
1.1,0.9
-1,2.4
2,-2.7
-1.3,1.7
-2.1,1.4
0.9,-1.6
2.9,-2.9
0.8,1
1.9,-0.1
0.7,-2.1
0.2,0.4
4,-1
2.2,-2.2
-1.8,3.1
-2.6,2.9
0,1.1
-2.6,-2.8
-2,0.3
1.8,-0.9
-2.2,-0.1
-0.4,0.3
0.8,1
-1.3,0.3
-1.4,1.7
-1.2,1.8
1.2,2.7
-3,-1
1.4,1.4
-0.4,0.7
-2.7,-1.4
2.2,-2.9
-0.7,-0.2
0.9,-4.1
0,-0.8
-0.9,0.1
-1.6,1.9
0.4,1.7
1.7,0.5
-1.2,1.8
0.1,-0.8
1.1,-0.1
1.1,-2.3
-0.6,0.3
1.6,0.6
1,-1.2
0.9,-1.9
-2.5,-0.8
1.9,3.5
1.1,2.5
-0.9,2.7
3.5,1.3
-1.4,0.9
-0.1,0.4
-1.5,-0.3
0.9,2.4
1.6,2
1.3,-1.6
-0.6,-3.4
-3.2,0.3
-1.5,-1.2
0.5,-1
0.3,2.1
-0.3,-3.3
-0.8,-3.2
1.2,0.2
0.5,0.4
-0.2,-0.8
-0.4,-1.5
1.8,1.3
1.3,0.6
0,0
1.5,0.5
-1.3,1
3.9,-0.2
-1,-0.8
-1.1,-2
-0.8,1
-0.1,1.8
-2.4,-0.9
2.6,-0.1
-0.2,-0.4
1.6,-0.2
0.5,1.1
1.1,-0.4
0.1,2.5
2.3,-1.6
1.6,4
-0.3,-2.2
3,1
-0.7,2.9
0,0.6
0.1,0.2
4.2,-0.5
-0.8,-3.3
-2.4,-2.6
0.1,3.3
0,0.2
-2.5,1.7
0.6,-0.4
3.2,1.7
-2.4,-2.4
-0.7,2.3
-0.6,1.8
-2.5,-3.4
-1.2,0.3
2.1,-3.2
-1.2,-1.1
-0.1,1.2
0,2.4
-0.4,2.1
-2.8,4.5
1.5,2.1
-1,-1.2
-1.2,-1.8
-1.9,-3.1
-1.7,-0.1
-1.1,2.6
1.2,-3.3
-3.6,0.2
-0.7,0.6
0.2,-0.1
0.8,-0.3
0.2,0.1
-2.9,0.3
0.5,-0.3
-0.3,0.3
1.7,-1.9
-1.5,-0.7
0.8,-1.5
-1.2,2.5
-1.4,-1
0.3,0.7
1.6,-1.5
1.1,-1.7
-1.4,-3.2
-0.1,-0.6
0.4,-0.9
1.1,-1.4
1.5,4.3
-1.9,-2.9
0.3,0.5
1,0.7
1.4,-1
-1.6,2.6
0.2,-0.2
-1,2.6
1.7,0.9
1.5,-0.5
-1.1,-2.4
-0.9,0.6
-0.4,-2
1.1,0.5
0,0.3
1.6,-0.2
-0.6,2.3
-0.9,-0.4
-4.4,0.1
-1.4,2
0,2.1
-2.2,-1.1
0.6,-0.7
2.6,0.8
-1.1,-0.8
0.8,1.8
0.1,-1.2
1.8,-1.1
-2,1.9
0.6,-0.1
1.7,-0.3
-3.9,0.7
-1.3,-2.8
-0.9,-1.5
-0.3,3.3
1.6,2.2
1.5,-1.3
-2.7,0.2
2.3,4.9
0.8,-1.2
-2.5,-2.8
-0.4,-1.6
3.2,2.4
-0.5,0.5
-1.7,-0.6
-1.4,1.1
-2.6,0.1
-1.6,0.9
-1.8,0.9
0.2,-1.3
0.7,-1.1
-0.6,2.5
1.4,0.8
3.6,-2.8
-0.7,-1.5
-3,-0.4
-2.8,-1.3
-0.1,0
-0.7,2.7
-0.2,-2.7
-0.6,-1.7
3.1,1.5
1.7,1.8
1.5,-1.2
-0.9,-1
0.8,-1.1
1,1.3
0.1,0.2
-0.9,-1.6
-0.1,2.7
-0.1,3.3
-0.1,-1.9
-1.3,-2.9
-0.6,-0.4
1.1,-0.4
-2.3,0.5
1,-4.1
0,2.5
1,0.4
-1.3,-0.1
-3.4,2.4
0.2,-1.9
-0.7,0
-1.3,0.5
-1.5,-0.4
1.6,-1.5
1.2,-1
0.1,1.6
-0.5,-1.6
-1.7,1.9
1.8,1.1
2.3,-0.1
-1,-2
-2.7,-1
-0.7,-0.7
-0.6,-1.4
-2.6,-0.2
-0.7,0.6
2.5,0.4
-0.8,-1.1
2.5,-3.8
0.3,2.6
0.7,-0.2
0,-0.7
-1.2,-1.2
2.2,1.5
-0.5,1.2
2.1,1.6
0.8,-0.5
-0.1,0
1.9,-0.2
1.4,0.4
3,1.2
-0.8,0.6
-2.5,-2.8
0,0.6
-1.5,-2.7
-0.5,1.2
-0.4,-0.1
-0.2,-2
-2.7,1.2
-0.2,-3.2
1.4,0.3
-1.4,-4.3
0.9,0.5
1.3,2.1
0.1,-0.1
-0.3,0.4
-0.4,-2.5
-1,1.8
-1.7,-1.8
-1.2,0.6
0.4,1.2
-2.1,1.4
2.3,-0.2
2.7,-0.4
-2.1,-0.6
-0.5,-1.7
1.3,1.8
0.1,-2.2
0.7,0.5
2.3,-0.9
-0.1,-1
0.9,0.6
-1.3,0
1.4,0
-3,0.3
-0.8,-2.1
-0.3,1.1
-2.9,0
-1.2,-1.6
-1.7,-2.8
-1.4,-0.2
0.8,1.7
-1.6,0.5
0.5,-2.9
-0.5,0.2
-2.2,-1.9
3.3,0.3
-1.5,0.6
-1.1,1.4
1,3.8
0.6,0.3
0.5,-0.7
1.6,2.7
-0.2,-1.6
-0.2,-0.6
-1.9,0.1
-5.7,2.6
-0.1,-0.9
1.5,1.2
-2.2,2.2
2.1,0.4
1.4,0.6
2.6,2.4
1,-0.1
-1,-2.5
-3.3,0.1
4.6,2.6
0.7,0.6
2,1.2
1.1,-1.2
-2.5,-1.5
1.6,-0.4
3,-3.1
-2.8,1.1
4.5,-0.4
-2.9,-1.6
1.4,-4.7
-1.3,-0.3
0.1,-2.8
-0.8,-1
-0.6,0.1
-2.9,-1.2
-2,0.2
-1.3,-0.9
1.4,0.1
2.8,1.5
2.1,-0.7
0.6,-1.6
-2,0.6
-0.5,0.6
-2.6,0.4
-0.4,2.7
-1.9,0.3
0.4,-1.6
0.3,0.9
0.9,-0.7
-1.6,-0.5
-1.6,-3.5
2.1,-1.9
-1.9,-2
-0.5,1.6
-1.5,2.2
-0.9,-2.1
-2.8,-0.1
-1.6,-1.8
-1.9,-0.7
4.4,0.4
0.2,-0.5
0,0.9
-1.1,-1.6
0.4,0
2.4,-1.1
3.4,0.8
0.2,-0.1
-1,-0.3
0.6,-2.7
0.4,-0.3
3.2,1.6
-1.8,1.5
-1.6,1.2
1.5,0.5
2,0.8
-1.9,1.4
1.9,1.8
-0.3,1.1
-0.4,0.1
0.5,-0.2
-0.1,1.1
-0.2,-0.3
0,0.1
1.8,1
-0.3,1.4
-2.5,1.5
1.2,1.5
-0.4,1.6
0.9,-0.3
-0.5,1.1
0.5,-0.2
2.6,-2.9
2.4,-0.3
1.5,0.6
-2.4,-2.2
-3.6,3.3
0.8,0.9
3,-1.7
1.6,-1.8
-1.2,-1.3
3.3,1.2
-0.6,-2.4
-1,-2.7
-2.1,1.1
1.2,0.9
1.7,-1.2
1.9,1.5
-0.8,2.1
-0.2,-2.6
-1.2,-1.3
-2.1,0.4
0.2,0.4
-2.6,-1.9
-5.1,-0.9
0.8,0.5
-1.3,-3.7
1.3,2.7
-0.7,0.4
-0.1,-0.6
1.7,0.6
2.4,0.3
-0.1,1.9
-0.5,0.4
-2.2,-1.2
1.7,1.4
-0.3,-1.1
-1.6,0.4
2.9,0.6
3.8,0.9
-1.6,-1.3
0.4,0.2
-0.4,-0.7
0.5,1.2
0.7,0.3
0.9,0.5
-1.3,5.2
-0.8,0
0.9,2
0.8,3.6
-1.2,-2.3
-2.7,-1.5
0.7,-0.9
3,0.9
1.4,-2.3
-0.3,0.1
2.2,-1
0.6,-0.2
-0.2,0.4
1.3,-1.1
0.8,1.5
0.3,0.8
0.8,-1.8
0.8,1.7
0.7,-2.9
0.5,-2.2
-0.1,1
3.1,-1.3
-1.2,-0.6
-1.4,-0.2
-0.4,-1.7
-0.6,0.8
-0.5,-1.9
-0.4,0.7
1.2,2
-3.6,2.9
-0.8,0.1
0.2,4.6
-1.9,1.4
-1.9,-1.8
-2.5,2.3
-0.1,2.8
-4.6,0
0.2,4.6
-0.8,4.1
1.7,1.6
1.3,-1.2
-0.7,-1.8
-1.4,3
0.5,-2.2
0.7,0.4
0.6,-1.2
0.7,0.8
-3.2,1.3
0,-1.1
2.6,-1.4
0,-0.4
-1.4,0.4
0.9,0.9
0.8,-1.4
-1.1,-2.9
-2.1,-1.1
-0.9,1.7
-0.9,-0.9
-3,2.9
1.2,-1.4
5.1,0.4
0.1,0.3
0.9,0.7
-0.7,2
2.4,0.6
3.2,4.9
7.3,0.1
-0.8,0.6
1.6,-2.1
2.3,-0.8
-3.7,1.8
-0.1,-0.6
1.2,0.1
-1.5,-0.7
-1.7,-2
-1.5,1.4
0.9,-1.3
0.4,0.3
-2.8,2.7
-0.6,0.1
-2.2,-0.5
0.7,-1.8
-2,-1.9
-0.1,-4.8
-1.3,-0.5
-0.3,1.3
-1.4,-0.5
0,-1.6
3.1,-1.2
1.9,-4.3
-1.5,2.6
-0.4,1.3
0.9,-3.2
0.9,-1.8
1.4,-3.1
1.1,-2.4
-0.9,0
-0.1,-2.1
-0.6,-2.8
-1.9,-0.6
0.7,-1.5
0.7,-0.9
0.9,-0.6
-0.1,-0.5
-3.2,1
-1.6,-0.5
0.8,1.7
-1.3,-1.8
2.8,-1.5
-0.5,-0.4
-1.6,0.9
1.8,-1.6
1.5,-0.1
1.3,-1
-2.4,1.3
1.9,0.5
-0.2,1.1
-3,-0.6
-3.6,1.1
1.6,3.3
3.2,2.8
0.2,0.9
-0.7,-0.8
0.2,0.3
1.3,-1.2
1.5,2.5
-0.5,2
2.6,2.4
-2.2,-4.8
-0.9,-3.7
-2,1.3
0.7,-1.6
-0.2,-2
-1.6,0.5
0.6,-0.9
2.5,-1.3
1.1,0.7
-0.7,-1.5
1.7,2.3
-0.7,2.9
0,-1.2
0.5,-2
0.9,0.1
3.4,-2.4
-0.3,0.2
0.5,-1.8
0.5,1.7
3.8,-0.9
-2.1,-1.3
-2.1,1.4
-1.8,-1.4
-1.7,2.3
-0.3,-1.6
-2,-0.1
-2,0.1
0.5,-0.4
1.3,2.5
1,1.4
0.5,-1.1
1.2,-1.2
-0.6,-1.7
4.6,-0.2
0.2,0.2
3.5,0.4
-0.5,-1.3
1.8,2.1
0.8,0.2
-1.2,-1
0.4,-0.4
-0.5,0.2
-1.1,-0.5
2.7,3.6
0.9,2.1
3.1,0.7
0.5,-0.9
0.2,-0.6
1.8,-1.4
-0.1,-2.6
-2.2,1
-0.9,0.4
-2.5,2
0,-0.5
-2,1.4
-0.3,2
1.5,0.4
-2.5,-1.8
0.9,1.6
0.9,-2.9
1.1,-0.9
1.6,-2.9
1.1,-1.5
1,-1
4.2,2.4
-1,-2.7
2.4,-0.5
0.2,-1.2
-1.4,3.3
0.7,-0.3
0.5,2.7
0.3,-0.9
-0.8,-1
-0.9,-2.9
3.9,-1.6
-1.5,-0.1
-1.9,-2.2
-2.9,-1.4
-1.4,-0.5
0.2,-3.2
-0.8,-1
-2.2,0.5
1.5,3.8
2.9,0.1
-0.3,-2.2
3.3,1.4
-0.1,2.3
-0.5,-0.8
-3.4,0.6
-0.4,0.1
-1.6,-0.3
-0.4,0.7
-1.2,1.2
0.3,-2.7
-3.2,0.7
1.5,0.3
2.7,-2.9
-0.7,0.2
1.6,-2.1
-1.1,4.2
1.6,-0.6
-0.2,1.3
-1.1,2.7
-1.9,0.1
0.6,1.9
1.1,-0.6
-0.7,-3.8
1,-1
-1,-0.7
4.3,1.7
1.3,-0.1
-3.6,0.2
1.7,-0.7
1.9,1
-0.7,1.8
-0.4,-0.9
1.1,-0.4
-1.3,0.5
-0.8,-1.4
2.3,-2
1.2,4.4
0.8,0.9
-2.3,-0.7
1.8,-2
2.6,0.6
-3.3,-0.7
-1.4,0.9
1.5,-0.3
0.7,-0.4
-0.1,0.4
-0.4,1.3
-1.9,1.8
0.8,-1.2
2.2,1.1
0.3,0.3
-1.3,1.5
1.6,1.9
-3.1,2.5
1.1,-1.2
0.8,-0.2
2.9,3.1
-1.6,-1.5
2.7,2.1
-1.9,4.9
0.4,-2.6
-0.1,-3.5
-0.2,-0.2
0.5,2.9
2.2,-1.9
-0.9,-1.6
-1.7,-1.3
1.1,1.5
-1.5,-0.6
-0.1,-2.2
1.7,-0.6
-0.7,2.1
-0.2,-2.9
-4.1,-1.4
-3.1,0.1
0.5,-1.8
0.2,-3
-1.4,-1.1
2,-1.3
3.8,-1.3
1.4,-0.4
1.7,-1.3
1.3,0.5
0.8,0.7
1.2,-3.1
-2.6,-1.6
1.5,1
-1.3,0.5
1.2,-0.1
3.8,-1
1.4,1.2
-0.5,1.3
1.7,0.6
-1.6,2.8
0.5,-1.4
0.8,-0.6
-1.2,0.3
-1.6,1.2
2,-2.4
2.9,2.2
1.8,-2.6
-0.3,-1.4
-4,-1.2
0.7,3.7
-0.1,1.3
-0.4,0.4
1.1,3.1
0.5,-2.2
0.1,-1.4
-1.3,-1.8
-0.4,-2.3
-2.3,1
0.4,1.9
1.2,-2.5
3,0.2
1.8,-1.6
-3.5,-0.2
2.1,0.7
-5.4,-0.8
2.6,1
-1.8,0.4
-1.5,1.7
-4,-3.4
0,0.3
-0.8,2.3
2.2,-2.4
-2.6,2.3
0.9,-0.1
-1.1,0.8
-1.7,-0.9
0.1,0.6
0.5,4.8
1.8,-2.3
-0.9,0.6
2,-0.1
2.6,2.9
0.2,-1.1
-0.3,0.7
-1.5,1.6
-2.9,-0.3
-1.4,1.5
2.4,2.5
1.3,2.6
-1,3.1
-2.1,-2.5
0.1,-1.6
4.2,2
-4,5.1
3.5,-0.9
-2.4,2.1
0.5,-3.8
2.4,1.4
-0.9,1.3
-2.2,0.5
0.3,2
1.7,-0.9
-1.7,0
-0.2,1.1
1.4,0.6
-1.1,1.2
1.7,1.4
-2.3,2.6
1.2,2.1
-1.5,-3.1
-0.8,-1.3
-2.1,-1.4
-0.5,1.1
-2.3,0.9
-0.2,2.3
-2.4,-3.4
1.7,-2.1
-1.4,-1.4
2.3,-3.5
3.6,0.3
-0.8,-1.5
-1.1,-3.1
-1,-1.2
-2.7,3.2
2.1,-3.4
-0.2,-4.1
-1.1,-1.2
1.1,3.3
-4.1,-7
2.8,1.2
-0.1,-2.2
-2.8,2.6
1.3,2.8
1.1,4.1
0.1,-3.6
1.5,1.5
3.1,5.6
0.5,-2.1
2.8,-0.3
1.7,1.3
-1.6,-1.4
1.8,1.4
3.5,0.3
2.8,3.1
1.3,3
-1.6,-0.4
-0.4,0.5
-0.3,4.5
-4,-3.4
5.4,1.9
-1.3,2.9
-1.8,-1.9
-0.5,-1
-0.6,-3.1
-1.2,0.7
-2.4,0.1
-0.5,2.3
3.5,1.1
-2.9,-3.5
1,-2.7
0.8,3.7
2.4,-1.8
0,-2.2
3.2,-2.1
2,-1.1
-1,-3.2
0.2,1.2
-4.7,-2.4
1,0.7
-2.7,5.3
-2.2,2.7
-2.5,-2.2
-0.8,3.5
3.7,-3.8
-4,-3.8
1.1,-2.7
0.7,1.2
-0.5,2.7
2.4,0.7
3.7,1.1
0.9,-1.9
-3.2,0.7
3.4,0.2
-1.9,-5.3
0.1,-1.6
2.3,1.6
-3.4,-1.6
1.3,0.2
1.8,4.5
-1.5,-3.5
-3.1,-5.5
4.8,-4.1
-1.3,4.9
-0.1,-2.6
0.1,-0.1
1.4,-0.5
-1.9,-3.8
3.7,-1.5
1,-1.5
-0.6,5.6
-1.7,2.6
-0.9,2.2
2.6,-0.1
1.2,-2.3
0,-1
0.1,4.8
2.5,-1
-0.2,3.2
-2.5,0.1
1.6,2.7
-1.2,1.8
0,1.8
-1.7,-2.7
-3.5,-2.8
-0.1,0.9
-3.1,-1.1
-2.3,3.2
0.6,2.8
-0.1,-2.5
0.7,4.9
-1.9,0.2
1.8,-4
4.4,1.2
-0.2,-0.8
0.5,-1.2
3.1,-0.1
3.3,0.1
1.9,1.2
-1.1,-2.3
-1.8,0.2
2.1,-0.3
0.9,-1
1,-0.1
0.3,-2.4
1.3,-0.4
-2.7,4.3
0.5,-1.6
-0.2,0
-2.5,0.2
-3,2.1
2,2.6
0.7,0.3
-2.1,4.6
0.6,-0.5
2.6,-0.7
-0.2,-0.6
1.9,0.4
-1.3,4
-2.7,0.8
0,-1.9
-2.6,2.8
1.1,-2.1
2.5,-4.1
1.2,-2.5
2.4,-4.5
3.9,0.3
-0.9,-2
1,1.7
-0.2,-0.4
-0.5,-1.4
-1.6,-3
-2.4,4.4
-2.4,-2.3
4.4,0.3
0,-0.6
2.3,-0.3
4.8,-1.7
1.3,0.3
0.4,-0.8
2.8,-2.2
1.3,-1.3
1.9,1
-0.3,-4.1
-4.3,-2.9
3.6,0.5
0.9,1.8
-0.2,-2.8
-5.1,3.5
-2.5,1.9
0.4,0.4
-0.5,-4.8
0.4,-0.6
-3.2,2.2
0.7,-2
1.2,-1.3
-0.2,-2.3
-2.9,1.2
-0.5,-0.3
2.4,-1.6
3.7,2.2
1.8,-2.6
-1.3,3.6
3.6,-0.8
-2.5,4.6
2,0.4
-1.3,2.5
2.5,-2
-0.5,-1.2
-4,1.9
1,0.5
-0.2,0.6
-0.1,4.2
1.7,-1.4
-1.7,-1
-1.4,-1.6
-3.2,-3.8
0.8,-0.9
-1.8,1.1
3.6,0.6
-1.7,0.3
0.3,0
4.3,-2.3
2.8,-0.7
0.8,-4
-3.8,0.8
-5.7,0.1
-2.1,0.2
3.7,3.8
1.9,0.6
0.8,0.6
-1.3,-3.2
-0.1,3
-1.2,0.4
2.2,0.5
-0.3,-0.3
-1.4,0.2
-2,-1.6
-2.8,-1.4
-2.3,3
-4.2,-1.1
-1,-2.7
-0.7,0.4
1.5,-0.8
-0.1,-0.9
-4,2.1
3.6,2.4
2.1,1.6
-0.9,-1.2
3.5,-2.3
0.7,-0.3
2.5,-3.4
-2.6,1.4
-1.4,0.2
1.2,-2.9
3.3,0.7
0.5,0.2
-2.3,-0.4
1.5,-3.2
-3.8,0.6
0,-1.5
0.3,-0.5
-2.4,-4.5
3.8,0.3
-2.5,2.5
-2.7,-1.8
1,1.8
-1.2,-1.6
-1.6,0.8
1.7,-0.3
-2.6,-0.9
0.8,-2.3
-1.5,3.7
-4.1,5
1.3,2.8
4.3,-1.5
0.4,-2.1
2.5,-4.2
-1.4,-0.2
1.3,-0.7
-0.7,4.6
0.8,1.6
-0.8,-3.7
-0.8,-3.4
3.3,-1.1
-2.6,3
-1,-1
0.5,2.7
-0.1,-0.9
-3.3,1.4
-0.5,3.1
-2.9,1
-0.9,-1.8
-1.6,-0.5
4.3,0.3
-0.8,0.4
-0.2,0.6
-2.9,0.4
-1.7,-3.2
2.9,1.5
-2.6,3.7
0.8,-0.5
1.2,-1.2
4.3,0.6
2.2,-2.1
0.8,0.5
0.6,-3.1
-1.7,-2.7
2.2,-3.7
-0.9,-0.9
1.7,3.4
-0.5,-1.1
0.5,2.1
0.2,-0.9
2.2,-2.3
1.7,-1.5
0.2,0.5
0.6,2.2
1.1,-1.6
1,2
-0.2,2.7
1.2,-3.1
1.9,0.3
3.1,-2.7
-2,-0.9
3.6,3.1
1.5,1.5
-1,3.7
1.7,0.2
0.5,6.7
-2.2,0.7
0.2,4.1
1.7,-3.5
-2.8,-2.1
0,0.1
-1.8,1.7
4,-0.1
-1.6,-1.8
1.2,-0.8
-1.2,0.2
-3.1,1.1
2.4,0
0.3,1.6
0,-2.8
0.4,-1.7
-4.4,-1.5
2,0.2
1.1,-3
-1.8,-2.5
-0.3,-1.1
-1.6,2.5
-2.7,-0.7
0.8,-1.3
-1.6,-0.4
0.5,-0.4
5.1,2.8
-0.2,1.4
3.9,-0.4
-0.2,-0.2
1.5,-1
-1.5,2.5
-2.4,-0.4
3.6,1.3
1.6,0.8
0.7,3.2
-3.9,1.2
-0.7,0.2
5.8,0.2
2.6,0.3
3.5,-0.6
-2.8,4.1
0.1,-0.6
-1.7,-2.1
-0.9,-0.3
-0.3,-6.4
-1.6,-1.9
-0.6,-0.8
-1.8,-1.9
0.8,-0.1
-0.7,-0.3
-2.1,1
-1,-0.8
3,-2
1,1.9
0.8,-2.7
1.5,-0.6
-2,-2.2
-0.2,1.4
1.2,1
1.8,-1.2
-0.3,0.8
-2.1,1.7
-4.3,3.3
-1.3,0.5
4.2,0.2
-2.1,0.3
-2.5,0.5
4.2,0.8
0.5,-1.1
-1.4,-3.6
0.3,1.6
-2.2,-0.7
-4.4,2
2.9,-2
-1.8,-2.6
-0.9,-2
-2.8,-2.4
2.8,-2.9
-1.5,3
-4.7,1.9
0.5,-0.9
-3,2.9
-0.4,1.1
0,-2.3
3.8,-0.5
1.5,1.5
1.3,-3.7
-4.2,3.1
0.5,3
1.7,2.5
2.6,3.3
-0.5,-3.8
-0.5,5.1
4.1,0.1
-2,-1.3
0.2,-0.6
1.8,1.4
2.4,3.8
4,2.8
-1.4,2.4
-1.4,3.6
0.7,-0.7
0.3,1
-2.7,1.9
-0.3,-2
2.9,3.2
2.6,0.6
0,0.5
-1.9,-0.6
0.8,2.4
1.7,3.1
-2.6,-4.8
-2.3,0.6
1.2,1
0.3,-2.3
1.6,1.6
-1.6,1.2
-3.6,-1.8
0.1,0.2
1.7,-1.8
-3.6,-1.4
-0.1,2.8
-3.9,3.2
0.2,3.8
-0.1,-0.4
1.1,3
-0.7,-1.2
2.9,-0.1
-0.5,2.2
-2,2.4
-1.1,0.4
-2.5,1.7
-1.8,1.8
1.3,4.8
-0.2,1.2
1.7,-2.7
-3.9,0.1
3.9,0.1
1,2.1
-1,1.2
-1.9,-0.4
2.5,0.9
3.3,2.4
-0.3,-0.3
2.7,-2.8
0.9,1.2
0.5,-3.4
1.2,-2.9
0.3,0.3
2.2,-1.4
3.5,-0.1
-1.5,0
-0.4,-5.6
3.2,2
-1.2,3.3
-1,-0.9
-2.6,-0.5
3.2,0.7
-5.3,3.4
2.5,1.4
1.2,-3.7
-0.6,2
1.4,0.8
-2.8,-4
-2.8,0.5
-1.6,5.4
-0.6,1.4
4.1,-1.4
1.6,1.6
1.9,-5.8
-0.7,2.3
-0.3,0.5
-1.99,-0.14
-0.87,1.05
1.61,-1.13
0.76,0.13
1.37,-0.79
-0.47,-0.24
0.39,1.08
-1.18,1.05
1.62,1.94
-0.51,0.43
-0.88,-1.15
0.02,-1.17
-0.32,-1.34
0.27,-0.28
2.29,-1.81
-1.54,-0.22
-1.62,1.68
0.34,-0.29
0.62,0.31
0.26,-2.44
-0.27,-2.12
0.35,-2.1
1.21,-0.71
-0.09,-0.14
-0.54,-1.2
1.05,0.75
0.53,0.88
-0.18,-0.95
0.23,-0.93
1.94,-0.03
0.1,0.05
2.76,0.96
1.21,1.75
0.86,0.39
-1.44,1.28
-1.38,-0.86
0.26,-0.56
-0.07,-0.06
-0.3,-0.55
0.18,-0.09
-0.07,-0.38
-1.86,0.35
-0.92,0.39
-0.46,-0.07
0.24,0.58
-0.88,1.27
1.9,-1.54
2.18,-0.95
-1.39,-2.62
1.19,0.97
0.62,-1.01
1,1.49
0.54,-1.4
-1.67,-0.1
1.68,0.06
0.25,0.91
-0.25,-0.45
3.56,0.92
-1.13,1.06
-0.89,0.11
-1.38,2.09
3.29,0.89
1.7,1.03
0.48,-1.8
0.38,-0.35
-1.87,-0.81
-0.02,-2.73
2.04,-0.05
-0.34,-1.11
-0.5,0.05
1.59,-0.11
1.1,1.35
-1.16,-0.84
-0.89,-0.19
-1.38,0.76
1.44,-1.69
1.82,0.01
-0.45,-1.18
-1.77,-1.53
-1.21,-0.19
-0.62,-1.22
0.68,1.14
1.1,1.43
0.28,0.64
-2.08,-0.47
-0.33,-2.22
-0.95,-1.49
0.1,1.57
-3.11,0.91
2.77,-2
0.19,-0.22
0.1,1.17
-3.64,0.21
-2.07,2.19
-0.27,0.96
0.59,-0.03
0.73,-1.16
-1.58,0.36
-0.69,0.23
2.03,-0.86
-1.29,0.68
-0.7,1.07
-1.11,1.47
0.65,0.07
1.12,0.95
-1.28,-1.36
0.05,-1.38
-1.9,1.29
1.23,-1.48
-0.61,1.24
-0.47,0.6
-0.46,0.58
1.52,-0.7
-0.15,-0.66
1.01,-1.04
-0.77,1.67
0.17,-0.62
-0.14,-2.78
-1.06,-2.7
2.2,0.78
-1.61,-1.14
-0.14,1.17
-1.37,0.89
-1.28,0.99
0.2,2.47
-1.19,0.01
0.58,0.25
-2.3,0.42
-0.44,0.2
-0.27,2.29
-0.57,0.32
-0.46,-1.93
-1.27,-0.42
0.91,1.15
1,1.08
0.37,-2.92
1.98,-0.28
0.96,1.44
-0.91,3.08
1.29,0.42
1.18,0.26
0.72,-0.43
1.61,-0.19
-0.33,-2.39
1.21,0.16
0.46,-1.02
-0.82,1.99
1.37,0.3
-0.15,-0.27
-0.43,1.52
-1.39,2.65
1.1,0.19
-1.41,-0.45
0.75,0.69
0.59,-2.17
-0.4,-1.95
-1.37,1.73
-0.35,0.94
-1.17,-0.65
-1.4,0.07
-1.16,0.39
0.43,-0.85
2.64,-1.25
1.21,0.56
-0.01,0.55
1.28,0.86
1.65,0.42
-0.45,0.41
-1.39,0.26
-0.94,-1.11
0.05,-1.28
1.24,-1.04
-0.26,-1.94
-0.97,0.05
1.06,-1.57
0.77,0.17
0.42,1.9
-2.52,0.33
3.16,0.9
2.1,-1.51
0.32,0.4
1.16,-0.52
0.17,-0.42
0.93,-0.53
-0.59,0.64
-1.26,-1.07
-0.51,-1.69
-1.44,2.21
-2.39,0.91
-1.24,1.03
0.63,-1.06
0.71,-0.83
-1.82,-0.24
-2.06,-1.38
-1.27,0.26
0.1,-2.36
-2.76,-0.08
